material_id,formula,spacegroup_number,spacegroup_symbol,energy_above_hull,is_stable,gcnn_v6_prob,nequip_v2_prob,gcnn_ferroelectric,nequip_ferroelectric,consensus_ferroelectric,is_known_fe,is_known_non_fe
mp-676317,Rb2ZnCl3,7,Pc,0.190319316597221,False,0.999998927116394,0.9999970197677612,True,True,True,False,False
mp-558390,RbGa2P5O16,7,Pc,0.0,True,0.6666654618067392,0.98912113904953,True,True,True,False,False
mp-707377,RbHSO4,7,Pc,0.027860149107143004,False,0.3333322369539265,0.821261465549469,True,True,True,False,False
mp-1247135,Si7GeN10,7,Pc,0.11758281504630101,False,0.875321626663208,0.9991650581359863,True,True,True,False,False
mp-1245434,Si7SnN10,7,Pc,0.075227803611111,False,0.16207769164748242,0.9986777901649475,True,True,True,False,False
mp-553881,SiO2,7,Pc,0.365867498055557,False,0.6692303637973964,0.9999998807907104,True,True,True,False,False
mp-570598,SrSi7N10,7,Pc,0.015499520416666001,False,0.9999810854593912,0.9999990463256836,True,True,True,False,False
mp-754840,TaAsO4,7,Pc,0.064386669583335,False,0.3334452020333932,0.9999986886978149,True,True,True,False,False
mp-723064,Ti3(BiO3)4,7,Pc,0.002269901184212,False,0.9999866882960001,0.9999428987503052,True,True,True,False,False
mp-725925,Tl2PO4,7,Pc,0.145045818571427,False,0.6664856962355165,0.9942638278007507,True,True,True,False,False
mp-1190901,VZn2IO7,7,Pc,0.002066880681818,False,0.954959491888682,0.9992550015449524,True,True,True,False,False
mp-1100895,Y5O4F7,7,Pc,0.189339021718749,False,0.9888109564781189,0.9999722242355347,True,True,True,False,False
mp-675109,Y5O4F7,7,Pc,0.20413355265625002,False,0.6663783196466587,0.9999973773956299,True,True,True,False,False
mp-1189702,ZnCu2SiS4,7,Pc,0.0,True,0.3335854404916366,0.9999057054519653,True,True,True,False,False
mp-1247281,ZnSi7N10,7,Pc,0.15910117111111202,False,0.193709005912145,0.9998725652694702,True,True,True,False,False
mp-2016808,AgHO2,8,Cm,0.08298241328125,False,0.9999939600626627,0.9824025630950928,True,True,True,False,False
mp-996958,AgHO2,8,Cm,0.0,True,0.9999980529149374,0.9999995231628418,True,True,True,False,False
mp-1228188,Ba4Tl13Hg3,8,Cm,0.0,True,0.3333349322235411,0.9999911785125732,True,True,True,False,False
mp-684949,Ca2F,8,Cm,0.128321129333333,False,0.9999974568684896,0.9999995231628418,True,True,True,False,False
mp-1039531,Ca2Mg,8,Cm,0.08699008583333201,False,0.6404701950780994,0.9999985694885254,True,True,True,False,False
mp-674232,Ca2Sn2F3,8,Cm,0.31345176749999903,False,0.6669694745796733,0.9991401433944702,True,True,True,False,False
mp-1100367,Ca3SnS5,8,Cm,0.163152209907408,False,0.34840642466103117,0.999626874923706,True,True,True,False,False
mp-1214050,Ca4ErB3O10,8,Cm,0.0,True,0.9999994039535522,0.9999011754989624,True,True,True,False,False
mp-6943,Ca4GdB3O10,8,Cm,0.0,True,0.8516394098599752,0.028182338923215866,True,True,True,False,False
mp-1214008,Ca4NdB3O10,8,Cm,0.0,True,0.33333297168820764,0.8401122093200684,True,True,True,False,False
mp-6388,Ca4SmB3O10,8,Cm,0.0,True,0.9720965226491293,0.7562073469161987,True,True,True,False,False
mp-1039430,CaMg,8,Cm,0.066423019583333,False,0.5495154572930309,0.9999926090240479,True,True,True,False,False
mp-1039552,CaMg,8,Cm,0.116297972916666,False,0.3197573817246848,0.965543806552887,True,True,True,False,False
mp-1443685,CaTi4O8,8,Cm,0.09465081230768901,False,0.9999990463256836,0.9999977350234985,True,True,True,False,False
mp-1226976,Cd2GaCuS4,8,Cm,0.07249561,False,0.024260645459150965,0.013036604039371014,True,True,True,False,False
mp-1021494,Cd5(S2Cl)2,8,Cm,0.046885963636364006,False,0.33333346651444157,0.9798576235771179,True,True,True,False,False
mp-1096876,CdO2,8,Cm,0.40594162166666603,False,0.9999986489613851,0.9999994039535522,True,True,True,False,False
mp-1105928,Cs2Hg3H2I8O,8,Cm,0.011488193906247,False,0.3333388956054364,0.9988839030265808,True,True,True,False,False
mp-540574,Cs2Hg3I8,8,Cm,0.0,True,0.9999969800313314,0.9999959468841553,True,True,True,False,False
mp-1104408,Cs2Hg3I8O,8,Cm,0.46160177109375106,False,0.6666697176381907,0.9999990463256836,True,True,True,False,False
mp-2911950,Cs2Hg3I8O,8,Cm,0.082319560416653,False,0.6666695234816871,0.9999991655349731,True,True,True,False,False
mp-646007,Cs2Tb6Te7N2,8,Cm,0.0,True,0.9999991257985433,0.9999982118606567,True,True,True,False,False
mp-570756,Cs3Li2Cl5,8,Cm,0.026562724500001002,False,0.9999987681706747,0.9999995231628418,True,True,True,False,False
mp-1233287,Cs7CaAu5O2,8,Cm,0.31243747266666805,False,0.3333324578703933,0.9979336261749268,True,True,True,False,False
mp-1235810,Cs7LiAu5O2,8,Cm,0.147131101666668,False,0.33333175626482614,0.9934254884719849,True,True,True,False,False
mp-1236405,Cs7LiAu5O2,8,Cm,0.145767488333335,False,0.33332997076632864,0.9992803931236267,True,True,True,False,False
mp-998309,CsNaF3,8,Cm,0.012379128999999002,False,0.9999983708063761,0.9996731281280518,True,True,True,False,False
mp-998297,CsSrBr3,8,Cm,0.021612655999998003,False,0.9606870611508688,0.9999974966049194,True,True,True,False,False
mp-1080233,CsSrCl3,8,Cm,0.015167955999999,False,0.9999319911003113,0.9999986886978149,True,True,True,False,False
mp-998417,CsSrI3,8,Cm,0.031693017999999004,False,0.6666197010369311,0.9999978542327881,True,True,True,False,False
mp-561121,CsTi3P5O19,8,Cm,0.0,True,0.021122959518303713,0.9999958276748657,True,True,True,False,False
mp-1080231,CsTlCl3,8,Cm,0.026746925999999,False,0.6666662655184155,0.9997102618217468,True,True,True,False,False
mp-1096949,CuGeI3,8,Cm,0.254986131666666,False,0.6671704018954188,0.9999984502792358,True,True,True,False,False
mp-1224948,Ga4B2O9,8,Cm,0.004287537444444,False,0.9999991257985433,0.9999896287918091,True,True,True,False,False
mp-756104,Ge11N11O5,8,Cm,0.148827244953704,False,0.9999991257985433,0.9999973773956299,True,True,True,False,False
mp-777810,Ge11N11O5,8,Cm,0.14950427310185202,False,0.9999993244806925,0.999998927116394,True,True,True,False,False
mp-1224586,Ge5O11,8,Cm,0.3895740025,False,0.999999205271403,0.9999996423721313,True,True,True,False,False
mp-675784,H(CO)2,8,Cm,0.287795592999999,False,0.9999992847442627,0.9860738515853882,True,True,True,False,False
mp-625521,H3BrO,8,Cm,0.00033297199999900005,False,0.9999992450078329,0.9999998807907104,True,True,True,False,False
mp-1040455,H4PbI3N,8,Cm,0.055433337222221005,False,0.33333500346791806,0.9992738366127014,True,True,True,False,False
mp-643099,H6CN4O3,8,Cm,0.8348267706249991,False,0.6666675633017954,0.9998995065689087,True,True,True,False,False
mp-754668,Hf3N2O3,8,Cm,0.037610853124999004,False,0.6225331101129541,0.11733043193817139,True,True,True,False,False
mp-761034,Hf5N5O2,8,Cm,0.07246705395833601,False,0.6668774868594483,0.9999996423721313,True,True,True,False,False
mp-1223967,Hg2I3Br,8,Cm,0.017426552239581002,False,0.8624063730239868,0.9999992847442627,True,True,True,False,False
mp-550547,K4CO4,8,Cm,0.260926740277774,False,0.999999205271403,0.9999972581863403,True,True,True,False,False
mp-550895,K4CO4,8,Cm,0.221022418055553,False,0.9999994039535522,0.9999991655349731,True,True,True,False,False
mp-605843,K4CO4,8,Cm,0.19104447694444102,False,0.9999994436899821,0.9999994039535522,True,True,True,False,False
mp-2228443,K4MgV2O7,8,Cm,0.17151526661375702,False,0.999998410542806,0.9999816417694092,True,True,True,False,False
mp-1180837,KCN,8,Cm,0.969148805416666,False,0.4145820277830505,0.9999995231628418,True,True,True,False,False
mp-20134,KCN,8,Cm,0.16911875541666702,False,0.9999991655349731,0.03239406645298004,True,True,True,False,False
mp-998601,KCaCl3,8,Cm,0.045666178499999,False,0.9999987284342448,0.24875181913375854,True,True,True,False,False
mp-998412,KGeBr3,8,Cm,0.025231168000005,False,0.9999677340189616,0.9999995231628418,True,True,True,False,False
mp-998231,KGeCl3,8,Cm,0.028222893000000002,False,0.999998132387797,0.9999994039535522,True,True,True,False,False
mp-1223445,KNb4Bi5O18,8,Cm,0.010700274553586001,False,0.9999993244806925,0.9999979734420776,True,True,True,False,False
mp-643033,KPH2SO3,8,Cm,0.0,True,0.6662323552294159,0.9999722242355347,True,True,True,False,False
mp-1094186,LaMg5,8,Cm,0.11053947833333301,False,0.0784845454243263,0.942763090133667,True,True,True,False,False
mp-676324,Li11TiP5,8,Cm,0.029175744485294003,False,0.9999994436899821,0.9965835213661194,True,True,True,False,False
mp-1094236,Mg2Sn,8,Cm,0.169141326666665,False,0.2883072672701701,0.9999985694885254,True,True,True,False,False
mp-1185834,Mg5Se,8,Cm,0.24476111666666603,False,0.9998353521029154,0.9999947547912598,True,True,True,False,False
mp-1075366,Mg5Si6,8,Cm,0.217792759090909,False,0.9898033738136292,0.10713502019643784,True,True,True,False,False
mp-1075521,Mg5Si6,8,Cm,0.271575964090908,False,0.6666118079738226,0.02867763675749302,True,True,True,False,False
mp-1185875,MgGe5,8,Cm,0.27425138125000104,False,0.6657318510333425,0.9999988079071045,True,True,True,False,False
mp-1190649,MgO,8,Cm,0.153608795416666,False,0.9999993642171224,0.9999997615814209,True,True,True,False,False
mp-1185962,MgPb5,8,Cm,0.039287208333335,False,0.666666467172187,0.9999980926513672,True,True,True,False,False
mp-1073362,MgSi2,8,Cm,0.21621252999999901,False,0.9999988079071045,0.013601553626358509,True,True,True,False,False
mp-1094208,MgSn,8,Cm,0.125194412083332,False,0.33338084225033526,0.9999994039535522,True,True,True,False,False
mp-1094215,MgSn,8,Cm,0.068256293749999,False,0.33325112508705007,0.9999991655349731,True,True,True,False,False
mp-1094250,MgSn,8,Cm,0.09638460208333201,False,0.3541803781319383,0.9999992847442627,True,True,True,False,False
mp-1094212,MgSn2,8,Cm,0.08467542583333301,False,0.6319072505997004,0.9999995231628418,True,True,True,False,False
mp-1094246,MgSn5,8,Cm,0.07800068291666701,False,0.3774110245405306,0.9999995231628418,True,True,True,False,False
mp-1047986,MgTi4O8,8,Cm,0.099341544134633,False,0.999998927116394,0.9999288320541382,True,True,True,False,False
mp-2222828,MgTl3VO4,8,Cm,0.35420779170370303,False,0.9999983310699463,0.999995231628418,True,True,True,False,False
mp-1221958,MgZn3O4,8,Cm,0.01330739,False,0.2986083744250673,0.017949527129530907,True,True,True,False,False
mp-1003317,Mn3HO6,8,Cm,0.03371158980208,False,0.997188945611318,0.9999998807907104,True,True,True,False,False
mp-1221772,MnCd4S5,8,Cm,0.002686452499997,False,0.6667051599094217,0.9999978542327881,True,True,True,False,False
mp-1180300,NClO3,8,Cm,0.096921773000019,False,0.9999978939692179,0.9999873638153076,True,True,True,False,False
mp-676765,Na21In5O15,8,Cm,0.068659355609756,False,0.900012214978536,0.9994238615036011,True,True,True,False,False
mp-758513,Na22In5O15,8,Cm,0.030381196904762,False,0.3333532382912381,0.8814774751663208,True,True,True,False,False
mp-675271,Na2CO5,8,Cm,0.331784390989583,False,0.9999781449635824,0.9999996423721313,True,True,True,False,False
mp-1097718,Na2Mo2O5,8,Cm,0.200742364999998,False,0.9999988476435343,0.9997604489326477,True,True,True,False,False
mp-1221275,Na2Zn3GeAs4,8,Cm,0.042611793499999,False,0.9835620125134786,0.0950615182518959,True,True,True,False,False
mp-2227993,Na3MgSbS4,8,Cm,0.13564880638889001,False,0.33333371705541975,0.9995872378349304,True,True,True,False,False
mp-36225,Na3ZrF7,8,Cm,0.015982968636363,False,0.6666669074055184,0.9999933242797852,True,True,True,False,False
mp-37947,Na4C2O5,8,Cm,0.11327796539772701,False,0.9999787012736002,0.9999995231628418,True,True,True,False,False
mp-545541,Na4CO4,8,Cm,0.282385046435185,False,0.9999994436899821,0.9999988079071045,True,True,True,False,False
mp-645295,Na4CO4,8,Cm,0.305916930879629,False,0.9999995231628418,0.9999991655349731,True,True,True,False,False
mp-2763369,Na6Cd7S10,8,Cm,0.0,True,0.11102072316847018,0.9799015522003174,True,True,True,False,False
mp-626506,NaHO,8,Cm,0.07205995166666601,False,0.9999994436899821,0.9999998807907104,True,True,True,False,False
mp-1064952,NaN3,8,Cm,0.0006393000000000001,False,0.9999995628992716,0.9999977350234985,True,True,True,False,False
mp-1220909,NaTa4Bi5O18,8,Cm,0.008242785267858,False,0.999998410542806,0.9999849796295166,True,True,True,False,False
mp-1220884,NaTiVS4,8,Cm,0.012418012476191,False,0.9151430328687032,0.9999510049819946,True,True,True,False,False
mp-1220551,Nb4AgBi5O18,8,Cm,0.020201231357146,False,0.9117503563563029,0.9999973773956299,True,True,True,False,False
mp-41012,NiH6C2(SN2)2,8,Cm,0.12774987050000802,False,0.3332875805231576,0.9999946355819702,True,True,True,False,False
mp-1067482,NiHO2,8,Cm,0.029876499270833003,False,0.6870327517390251,0.9999998807907104,True,True,True,False,False
mp-1238819,PO2,8,Cm,0.68008695502381,False,0.9999990463256836,0.9999998807907104,True,True,True,False,False
mp-1220836,Pb3BrF5,8,Cm,0.12332725499999701,False,0.9912823836008707,0.9999958276748657,True,True,True,False,False
mp-1238770,Pr4C2Br5,8,Cm,0.589191432727433,False,0.6667278213232445,0.9999638795852661,True,True,True,False,False
mp-551267,Rb4CO4,8,Cm,0.256834897222223,False,0.999999205271403,0.9999984502792358,True,True,True,False,False
mp-551437,Rb4CO4,8,Cm,0.22264332055555602,False,0.9999406735102335,0.9999994039535522,True,True,True,False,False
mp-1219574,Rb5Sb4,8,Cm,0.0,True,0.3333283791113975,0.9999967813491821,True,True,True,False,False
mp-998198,RbCaBr3,8,Cm,0.024241247500001003,False,0.34702199777651305,0.2719915509223938,True,True,True,False,False
mp-998197,RbCaCl3,8,Cm,0.013094997999999,False,0.9999238848686218,0.9954453706741333,True,True,True,False,False
mp-998195,RbInCl3,8,Cm,0.036473368999999006,False,0.9382465680440267,0.9996621608734131,True,True,True,False,False
mp-1219559,RbNaCd3O4,8,Cm,0.0,True,0.3326904522851919,0.9999980926513672,True,True,True,False,False
mp-998155,RbSrCl3,8,Cm,0.041047293250001005,False,0.9999984502792358,0.9999949932098389,True,True,True,False,False
mp-998391,RbTlBr3,8,Cm,0.023713999749999003,False,0.9999976555506388,0.0160475242882967,True,True,True,False,False
mp-998607,RbTlF3,8,Cm,0.052865603999998005,False,0.9998082518577576,0.9989128112792969,True,True,True,False,False
mp-1219366,Si12CO24,8,Cm,0.21785076391891703,False,0.9999989668528239,0.9999997615814209,True,True,True,False,False
mp-1063118,Si2O,8,Cm,0.798463743611111,False,0.9999992450078329,0.9999996423721313,True,True,True,False,False
mp-1247315,Si2SN2,8,Cm,0.991116069,False,0.6089494183300607,0.999829888343811,True,True,True,False,False
mp-1173298,SiH2O,8,Cm,0.7679298120833341,False,0.9955144127209982,0.9999997615814209,True,True,True,False,False
mp-675098,SiH2O,8,Cm,0.660579837083334,False,0.905703067779541,1.0,True,True,True,False,False
mp-557881,SiO2,8,Cm,0.020218251944445,False,0.9999996026357015,1.0,True,True,True,False,False
mp-1421453,SnN,8,Cm,0.312079945,False,0.6660039735337099,0.9999995231628418,True,True,True,False,False
mp-1048055,Sr2Ti2GaO7,8,Cm,0.289020866770828,False,0.6668960754565584,0.9997005462646484,True,True,True,False,False
mp-1101353,Sr2Ti6N2O11,8,Cm,0.05935335113094801,False,0.9999994039535522,0.9997112154960632,True,True,True,False,False
mp-755078,Sr2Ti6N2O11,8,Cm,0.030885230654758,False,0.9999994039535522,0.9996435642242432,True,True,True,False,False
mp-755353,Sr2Ti6N2O11,8,Cm,0.027895463511899,False,0.9999994039535522,0.9968089461326599,True,True,True,False,False
mp-755491,Sr2Ti6N2O11,8,Cm,0.029978459226187002,False,0.9999994039535522,0.9997445940971375,True,True,True,False,False
mp-776509,Sr2Ti6N2O11,8,Cm,0.042893745416662,False,0.9999994039535522,0.8171263933181763,True,True,True,False,False
mp-1218414,Sr2Zn3Cd,8,Cm,0.010070965000001,False,0.3333663494937582,0.9999971389770508,True,True,True,False,False
mp-1218608,Sr4Li3InGe6,8,Cm,0.006517641785713,False,0.6681737480685115,0.04576879367232323,True,True,True,False,False
mp-1094372,Sr5Mg,8,Cm,0.052326179166668006,False,0.19851395201013133,0.8060632944107056,True,True,True,False,False
mp-1218578,SrBiNO5,8,Cm,0.0,True,0.6666700529312948,0.9999959468841553,True,True,True,False,False
mp-1218201,SrMg2(GaN2)2,8,Cm,0.0,True,0.8771009842554728,0.09821586310863495,True,True,True,False,False
mp-685006,Ta10O9,8,Cm,0.665210534582456,False,0.6110955742667935,0.999998927116394,True,True,True,False,False
mp-1193678,Ta3NO6,8,Cm,0.0,True,0.9999992450078329,0.9999974966049194,True,True,True,False,False
mp-1217917,TaMoS4,8,Cm,0.020589718124983003,False,0.7553877731164297,0.9999916553497314,True,True,True,False,False
mp-676473,Te6H6S(Cl13O2)2,8,Cm,0.025778480318004,False,0.999997615814209,0.999995231628418,True,True,True,False,False
mp-685011,Te8I3,8,Cm,0.186744389015149,False,0.0512075653920571,0.9999959468841553,True,True,True,False,False
mp-1209146,Ti(HgO)3,8,Cm,1.561723656428571,False,0.6666878694983703,0.9933103322982788,True,True,True,False,False
mp-849335,Ti3N2O3,8,Cm,0.033098239531248005,False,0.3336321193276793,0.06410462409257889,True,True,True,False,False
mp-1392336,Ti4ZnO8,8,Cm,0.140076502307691,False,0.9999989668528239,0.9999990463256836,True,True,True,False,False
mp-1412440,Ti4ZnO8,8,Cm,0.16833372846153602,False,0.999998927116394,0.9999982118606567,True,True,True,False,False
mp-1217241,Ti5InS8,8,Cm,2.171428503672244e-07,False,0.9999968210856119,0.999997615814209,True,True,True,False,False
mp-779692,Ti7O8,8,Cm,0.11578333866666601,False,0.9999828735987345,0.9847604632377625,True,True,True,False,False
mp-756350,TiNbO4,8,Cm,0.044985430170946,False,0.9999411702156067,0.9997153878211975,True,True,True,False,False
mp-1385424,TiZnO2,8,Cm,0.425633195625,False,0.9999951521555582,0.9999912977218628,True,True,True,False,False
mp-998744,TlGeCl3,8,Cm,0.032765105999999,False,0.33333698864438094,0.9999983310699463,True,True,True,False,False
mp-625381,V2H3O5,8,Cm,0.010258540499984,False,0.9999993642171224,0.9999998807907104,True,True,True,False,False
mp-765500,V2OF7,8,Cm,0.07050301124999901,False,0.9999915361404419,0.12104242295026779,True,True,True,False,False
mp-625870,V3(HO2)4,8,Cm,0.241208473666662,False,0.999999483426412,0.9999998807907104,True,True,True,False,False
mp-1179073,V3O8,8,Cm,1.171586756363636,False,0.9999985297520956,0.9999998807907104,True,True,True,False,False
mp-1216776,V4NO11,8,Cm,0.11001692765625501,False,0.999999483426412,0.9999920129776001,True,True,True,False,False
mp-19457,V6O13,8,Cm,0.081887637105264,False,0.9999994436899821,0.8903073072433472,True,True,True,False,False
mp-2458726,Zn2MoN3,8,Cm,0.07934951583333401,False,0.6666872615096509,0.9999982118606567,True,True,True,False,False
mp-1215671,Zn4Si2H2O9,8,Cm,0.01032237955882,False,0.42470827104655956,0.9999988079071045,True,True,True,False,False
mp-776331,Zr5N5O2,8,Cm,0.051330402708332,False,0.9999995628992716,0.4356011748313904,True,True,True,False,False
