material_id,formula,spacegroup_number,spacegroup_symbol,energy_above_hull,is_stable,gcnn_probability,nequip_probability,gcnn_v6_prob,nequip_v2_prob,avg_prob,min_prob
mp-1008506,BaGaSiH,156,P3m1,0.0,True,0.9999876022338868,0.9999775886535645,0.999999205271403,1.0,0.9999910990397136,0.9999775886535645
mp-1202753,KTmF4,145,P3_2,0.0,True,0.99998676776886,0.9999780654907228,0.9999993244806924,1.0,0.9999910394350688,0.9999780654907228
mp-1216448,YH18(BrO6)3,186,P6_3mc,0.0,True,0.9999730587005616,0.9999910593032836,0.9999992847442628,1.0,0.999990850687027,0.9999730587005616
mp-1198462,KNaNbOF5,33,Pna2_1,0.0,True,0.9999943971633912,0.9999700784683228,0.9999991257985432,0.9999997615814208,0.9999908407529194,0.9999700784683228
mp-1202279,KHoF4,144,P3_1,0.0,True,0.999986171722412,0.9999774694442748,0.9999992450078328,1.0,0.99999072154363,0.9999774694442748
mp-5784,Na2GeO3,36,Cmc2_1,0.0,True,0.9999920129776,0.9999717473983764,0.9999990065892538,0.9999998807907104,0.9999906619389852,0.9999717473983764
mp-1101020,TiTl5F9,26,Pmc2_1,0.0,True,0.9999858140945436,0.9999802112579346,0.9999953111012776,0.9999994039535522,0.9999901851018268,0.9999802112579346
mp-18353,Cs2Mo3SeO12,173,P6_3,0.0,True,0.9999778270721436,0.9999825954437256,0.9999990860621134,1.0,0.9999898771444956,0.9999778270721436
mp-27376,Rb6Si10O23,38,Amm2,0.0,True,0.999981164932251,0.9999788999557496,0.9999992847442628,1.0,0.9999898374080658,0.9999788999557496
mp-554274,CsMoIO6,33,Pna2_1,0.0,True,0.9999645948410034,0.9999954700469972,0.9999992450078328,0.9999998807907104,0.999989797671636,0.9999645948410034
mp-1222458,LiB12PC,46,Ima2,0.0,True,0.9999821186065674,0.9999775886535645,0.9999992847442628,1.0,0.9999897480010986,0.9999775886535645
mp-1219788,PrTaTiO6,33,Pna2_1,0.0,True,0.9999618530273438,0.9999974966049194,0.9999992450078328,1.0,0.999989648660024,0.9999618530273438
mp-9781,K3SbS4,36,Cmc2_1,0.0,True,0.9999639987945556,0.9999949932098388,0.9999992450078328,1.0,0.9999895592530568,0.9999639987945556
mp-695929,Cs3B6H12S4Br,186,P6_3mc,0.0,True,0.9999934434890748,0.9999653100967408,0.9999991655349731,1.0,0.9999894797801973,0.9999653100967408
mp-20459,TiPbO3,99,P4mm,0.0,True,0.9999922513961792,0.9999665021896362,0.9999991257985432,1.0,0.9999894698460896,0.9999665021896362
mp-1220116,NdTaTiO6,33,Pna2_1,0.0,True,0.9999613761901855,0.9999969005584716,0.9999992847442628,0.9999998807907104,0.9999893605709076,0.9999613761901855
mp-1199282,NpB3O8,29,Pca2_1,0.0,True,0.9999620914459229,0.9999953508377076,0.999999443689982,0.9999998807907104,0.9999891916910808,0.9999620914459229
mp-1219120,SmH18(BrO6)3,186,P6_3mc,0.0,True,0.9999841451644896,0.9999731779098512,0.9999993642171224,1.0,0.9999891718228658,0.9999731779098512
mp-555932,RbEr3F10,186,P6_3mc,0.0,True,0.9999827146530152,0.9999741315841676,0.9999992450078328,1.0,0.999989022811254,0.9999741315841676
mp-1019797,K5B(SO4)4,76,P4_1,0.0,True,0.9999598264694214,0.9999969005584716,0.9999994039535522,0.9999998807907104,0.9999890029430388,0.9999598264694214
mp-1227475,BeTlAsO4,33,Pna2_1,0.0,True,0.9999630451202391,0.9999936819076538,0.9999990860621134,0.9999998807907104,0.9999889234701792,0.9999630451202391
mp-510347,In5S5Br,31,Pmn2_1,0.0,True,0.999961256980896,0.9999949932098388,0.9999990463256836,1.0,0.9999888241291046,0.999961256980896
mp-561549,K2Be2(Si2O5)3,36,Cmc2_1,0.0,True,0.9999823570251464,0.9999732971191406,0.9999993244806924,1.0,0.9999887446562448,0.9999732971191406
mp-1217522,TbTaTiO6,33,Pna2_1,0.0,True,0.9999587535858154,0.9999958276748656,0.9999993244806924,0.9999998807907104,0.999988446633021,0.9999587535858154
mp-541005,CsH5O3,29,Pca2_1,0.0,True,0.9999598264694214,0.9999945163726808,0.9999993244806924,0.9999997615814208,0.9999883572260538,0.9999598264694214
mp-18582,Rb2Ti(Si2O5)3,9,Cc,0.0,True,0.9999939203262328,0.9999698400497437,0.9999990860621134,0.9999896287918092,0.9999881188074748,0.9999698400497437
mp-556206,Rb3Y2(BO3)3,33,Pna2_1,0.0,True,0.9999650716781616,0.9999874830245972,0.999999205271403,0.9999998807907104,0.999987910191218,0.9999650716781616
mp-1215471,Zr2HC,156,P3m1,0.0,True,0.9999865293502808,0.9999656677246094,0.9999992847442628,0.9999998807907104,0.9999878406524658,0.9999656677246094
mp-3491,NbSbO4,33,Pna2_1,0.0,True,0.9999741315841676,0.9999775886535645,0.999999205271403,0.9999998807907104,0.9999877015749612,0.9999741315841676
mp-23087,Mg3B7ClO13,29,Pca2_1,0.0,True,0.9999524354934692,0.9999980926513672,0.999999483426412,0.9999998807907104,0.9999874730904896,0.9999524354934692
mp-30890,Hg3SO6,144,P3_1,0.0,True,0.9999512434005736,0.9999964237213136,0.999999205271403,1.0,0.9999867180983224,0.9999512434005736
mp-1202095,K5Nb3O3F14,31,Pmn2_1,0.0,True,0.9999508857727052,0.999996542930603,0.9999994039535522,0.9999998807907104,0.9999866783618928,0.9999508857727052
mp-1217606,TbH18(BrO6)3,186,P6_3mc,0.0,True,0.9999550580978394,0.999991536140442,0.999999483426412,1.0,0.9999865194161732,0.9999550580978394
mp-1105648,Zn2BrN,33,Pna2_1,0.0,True,0.999958634376526,0.9999878406524658,0.9999991257985432,1.0,0.9999864002068836,0.999958634376526
mp-16995,Sm3Si6N11,100,P4bm,0.0,True,0.9999512434005736,0.9999939203262328,0.999999205271403,1.0,0.9999860922495524,0.9999512434005736
mp-28339,CaPPt,26,Pmc2_1,0.0,True,0.999948501586914,0.999995231628418,0.9999990463256836,0.9999998807907104,0.9999856650829316,0.999948501586914
